run_id,seed,t,device_id,station,event,model_class,damage_state,battery_state,exceptions,extra_json
high_arrivals_rep001,43,15875.185431411452,578,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15879.28506130947,185,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15879.28506130947,185,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.4370597403943757}}"
high_arrivals_rep001,43,15890.311943346534,187,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15890.311943346534,187,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15890.311943346534,187,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,15890.311943346534,188,Q2,Q_GET,,,,[],{}
high_arrivals_rep001,43,15890.311943346534,187,S4,M3_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15890.311943346534,188,S3,M2_START,supported,normal,normal,[],"{""cooling"": ""-80C""}"
high_arrivals_rep001,43,15917.823901554819,187,S4,M3_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15917.823901554819,187,Q4,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15933.446722236897,373,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15933.446722236897,373,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15933.446722236897,374,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,15933.446722236897,578,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15933.446722236897,374,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15933.446722236897,579,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,15939.53832656562,186,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15939.53832656562,186,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15939.53832656562,186,Q5,Q_GET,,,,[],{}
high_arrivals_rep001,43,15939.53832656562,187,Q4,Q_GET,,,,[],{}
high_arrivals_rep001,43,15939.53832656562,186,S6,PACK_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15939.53832656562,187,S5,M4_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15940.948556470325,579,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15951.43223166784,779,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,15951.43223166784,779,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15951.43223166784,780,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,15952.013508284708,579,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15957.023364602428,186,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15957.023364602428,186,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.3729781186080229}}"
high_arrivals_rep001,43,15983.439812133502,187,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15983.439812133502,187,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15983.439812133502,187,Q5,Q_GET,,,,[],{}
high_arrivals_rep001,43,15983.439812133502,187,S6,PACK_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15984.133524282863,374,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15984.133524282863,374,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15984.133524282863,375,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,15984.133524282863,579,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15984.133524282863,375,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15984.133524282863,580,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,15984.133524282863,780,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15984.133524282863,781,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,15988.45285209596,580,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15994.22912163601,188,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15994.22912163601,188,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,15994.22912163601,188,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,15994.22912163601,189,Q2,Q_GET,,,,[],{}
high_arrivals_rep001,43,15994.22912163601,188,S4,M3_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,15994.22912163601,189,S3,M2_START,supported,normal,normal,[],"{""cooling"": ""-80C""}"
high_arrivals_rep001,43,15998.47464702755,580,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15999.159371513351,187,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,15999.159371513351,187,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.39392847355714933}}"
high_arrivals_rep001,43,16023.141133957706,188,S4,M3_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16023.141133957706,188,Q4,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16023.141133957706,188,Q4,Q_GET,,,,[],{}
high_arrivals_rep001,43,16023.141133957706,188,S5,M4_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16063.616387542028,375,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16063.616387542028,375,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16063.616387542028,376,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16063.616387542028,580,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16063.616387542028,376,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16063.616387542028,581,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16063.616387542028,781,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16063.616387542028,782,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16066.853947723806,188,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16066.853947723806,188,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16066.853947723806,188,Q5,Q_GET,,,,[],{}
high_arrivals_rep001,43,16066.853947723806,188,S6,PACK_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16067.898958252852,581,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16069.224568316868,189,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16069.224568316868,189,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16069.224568316868,189,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,16069.224568316868,190,Q2,Q_GET,,,,[],{}
high_arrivals_rep001,43,16069.224568316868,189,S4,M3_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16069.224568316868,190,S3,M2_START,supported,normal,normal,[],"{""cooling"": ""-80C""}"
high_arrivals_rep001,43,16076.566480727504,581,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16101.493393321867,189,S4,M3_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16101.493393321867,189,Q4,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16101.493393321867,189,Q4,Q_GET,,,,[],{}
high_arrivals_rep001,43,16101.493393321867,189,S5,M4_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16115.297439294853,188,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16115.297439294853,188,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.4764693175586089}}"
high_arrivals_rep001,43,16126.279817285518,376,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16126.279817285518,376,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16126.279817285518,377,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16126.279817285518,581,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16126.279817285518,377,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16126.279817285518,582,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16126.279817285518,782,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16126.279817285518,783,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16133.878438307416,582,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16145.05392550211,582,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16178.136785214756,190,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16178.136785214756,190,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16178.136785214756,190,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,16178.136785214756,191,Q2,Q_GET,,,,[],{}
high_arrivals_rep001,43,16178.136785214756,190,S4,M3_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16178.136785214756,191,S3,M2_START,supported,normal,normal,[],"{""cooling"": ""-80C""}"
high_arrivals_rep001,43,16183.575937479793,377,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16183.575937479793,377,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16183.575937479793,378,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16183.575937479793,582,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16183.575937479793,378,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16183.575937479793,583,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16183.575937479793,783,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16183.575937479793,784,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16187.610351197065,583,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16191.066985326244,189,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16191.066985326244,189,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16191.066985326244,189,Q5,Q_GET,,,,[],{}
high_arrivals_rep001,43,16191.066985326244,189,S6,PACK_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16194.398219820963,583,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16208.816418977289,190,S4,M3_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16208.816418977289,190,Q4,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16208.816418977289,190,Q4,Q_GET,,,,[],{}
high_arrivals_rep001,43,16208.816418977289,190,S5,M4_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16236.077352766171,189,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16236.077352766171,189,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.21653547483311975}}"
high_arrivals_rep001,43,16238.638848211927,378,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16238.638848211927,378,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16238.638848211927,379,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16238.638848211927,583,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16238.638848211927,379,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16238.638848211927,584,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16238.638848211927,784,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16238.638848211927,785,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16241.409119915457,191,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16241.409119915457,191,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16241.409119915457,191,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,16241.409119915457,192,Q2,Q_GET,,,,[],{}
high_arrivals_rep001,43,16241.409119915457,191,S4,M3_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16241.409119915457,192,S3,M2_START,supported,normal,normal,[],"{""cooling"": ""-80C""}"
high_arrivals_rep001,43,16243.145981411859,584,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16251.09749520153,584,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16278.290092745761,379,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16278.290092745761,379,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16278.290092745761,380,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16278.290092745761,584,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16278.290092745761,380,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16278.290092745761,585,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16278.290092745761,785,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16278.290092745761,786,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16278.901547572668,191,S4,M3_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16278.901547572668,191,Q4,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16285.872922106179,585,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16289.24297691054,585,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16322.986527114723,192,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16322.986527114723,192,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16322.986527114723,192,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,16322.986527114723,193,Q2,Q_GET,,,,[],{}
high_arrivals_rep001,43,16322.986527114723,192,S4,M3_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16322.986527114723,193,S3,M2_START,supported,normal,normal,[],"{""cooling"": ""-80C""}"
high_arrivals_rep001,43,16326.587802872615,190,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16326.587802872615,190,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16326.587802872615,190,Q5,Q_GET,,,,[],{}
