run_id,t,Q0,Q1,Q2,Q3,Q4,Q5,completed,op_feed_util,scanner_util,m1_fixture_util,m2_cooling_slot_util,op_battery_monitor_util,m3_punch_util,op_maint_util,m4_module_util,op_sort_util,op_pack_util
high_arrivals_rep001,1050,77,26,14,0,0,0,7,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,1080,75,28,14,0,0,0,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1110,73,29,14,0,0,0,7,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1140,92,31,14,0,1,0,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1170,90,32,14,0,0,0,7,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,1200,88,32,16,0,1,0,8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1230,87,32,16,0,1,0,8,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1260,84,35,16,0,2,0,8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1290,83,35,17,0,1,0,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,1320,105,37,17,0,0,0,9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,1350,103,38,17,0,0,0,10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,1380,102,38,17,0,0,0,11,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1410,100,39,18,0,1,0,11,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1440,98,41,18,0,0,0,12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1470,114,43,17,0,0,0,12,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1500,112,44,18,0,0,0,12,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,1530,111,44,18,0,0,0,13,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,1560,109,45,19,0,0,0,13,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1590,107,47,19,0,0,0,13,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1620,105,48,20,0,0,0,14,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,1650,125,49,20,0,0,0,14,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,1680,123,51,20,0,0,0,14,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1710,122,51,21,0,0,0,14,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1740,147,51,22,0,0,0,14,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,1770,145,53,21,0,0,0,15,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,1800,143,53,23,0,0,0,15,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1830,141,55,22,0,0,0,15,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1860,167,56,22,0,0,0,15,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,1890,166,56,23,0,1,0,16,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1920,164,57,24,0,0,0,16,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,1950,162,59,23,0,1,0,17,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,1980,172,60,24,0,1,0,17,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,2010,171,61,24,0,0,0,19,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2040,185,62,25,0,0,0,19,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2070,183,63,26,0,0,0,19,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2100,200,64,26,0,0,0,19,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,2130,198,67,25,0,0,0,20,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,2160,196,68,26,0,0,0,20,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2190,194,70,25,0,0,0,20,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2220,193,70,26,0,0,0,21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2250,192,71,26,0,0,0,21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2280,190,71,27,0,0,0,21,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2310,200,71,28,0,0,0,21,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,2340,200,72,29,0,0,0,22,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2370,200,74,28,0,0,0,22,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,2400,200,75,29,0,0,0,23,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,2430,200,75,29,0,0,0,23,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2460,200,76,30,0,0,0,23,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2490,200,78,31,0,0,0,23,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,2520,199,79,30,0,0,0,24,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2550,197,80,31,0,1,0,24,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2580,195,82,30,0,0,0,24,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,2610,200,83,30,0,1,0,24,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,2640,200,85,30,0,2,0,25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2670,200,86,31,0,2,0,25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2700,200,87,31,0,1,0,26,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2730,200,89,31,0,0,0,27,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2760,200,91,31,0,1,0,27,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2790,200,93,31,0,1,0,27,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2820,200,94,31,0,0,0,28,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2850,200,95,31,0,0,0,28,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2880,200,97,32,0,1,0,28,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2910,200,99,32,0,0,0,28,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,2940,200,101,33,0,0,0,29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,2970,200,103,32,0,0,0,29,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3000,200,104,33,0,1,0,29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3030,200,105,32,0,1,0,29,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3060,200,106,33,0,1,0,30,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3090,200,107,33,0,1,0,30,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3120,200,109,33,0,1,0,30,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3150,200,110,34,0,1,0,30,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3180,200,111,33,0,1,0,31,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3210,199,113,33,0,1,0,31,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3240,198,114,33,0,1,0,33,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3270,196,115,34,0,1,0,33,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3300,194,117,34,0,0,0,33,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3330,192,118,34,0,1,0,34,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3360,200,119,34,0,0,0,34,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3390,200,120,33,0,1,0,35,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3420,200,121,34,0,1,0,35,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3450,200,123,33,0,1,0,35,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3480,200,124,34,0,2,0,36,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3510,200,126,34,0,0,1,36,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3540,199,127,35,0,0,0,37,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3570,197,129,35,0,0,0,38,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3600,196,129,35,0,0,0,39,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,3630,200,132,35,0,0,0,39,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3660,200,132,36,0,0,0,39,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3690,200,133,36,0,0,0,39,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,3720,200,135,36,0,0,0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3750,200,135,36,0,0,0,40,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3780,200,137,36,0,0,0,40,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3810,200,137,37,0,0,0,40,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,3840,200,138,37,0,0,0,41,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,3870,199,140,37,0,0,0,41,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,3900,197,141,37,0,0,0,41,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,3930,196,140,39,0,0,0,41,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3960,194,141,40,0,0,0,41,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,3990,193,142,39,0,0,0,42,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4020,200,143,40,0,1,0,42,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4050,200,143,41,0,0,0,42,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4080,200,144,42,0,0,0,43,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4110,200,145,43,0,1,0,43,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4140,200,145,43,0,1,0,43,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4170,200,147,43,0,2,0,43,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4200,200,148,42,0,1,0,43,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4230,200,149,43,0,0,0,44,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4260,200,150,44,0,0,0,45,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4290,200,151,45,0,0,0,45,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4320,199,153,45,0,0,0,46,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,4350,198,153,45,0,0,0,47,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,4380,200,155,45,0,0,0,47,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4410,200,156,46,0,0,0,47,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,4440,200,158,45,0,0,0,48,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,4470,200,159,46,0,0,0,48,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,4500,200,160,47,0,0,0,48,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,4530,200,160,46,0,0,0,48,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,4560,200,161,47,0,0,0,48,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,4590,200,162,47,0,0,0,48,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4620,200,163,48,0,0,0,48,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4650,200,164,49,0,1,0,48,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4680,200,166,48,0,1,0,48,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4710,200,169,48,0,1,0,48,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4740,200,169,49,0,1,0,48,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4770,200,171,50,0,1,0,49,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4800,199,171,50,0,1,0,49,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4830,197,173,50,0,1,0,50,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4860,195,174,51,0,0,0,50,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4890,200,174,51,0,0,0,51,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4920,200,176,50,0,0,0,51,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,4950,200,177,51,0,0,0,52,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,4980,200,178,52,0,1,0,52,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5010,200,180,52,0,1,0,52,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5040,200,181,53,0,0,0,52,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,5070,200,182,53,0,0,0,53,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5100,200,183,54,0,0,0,53,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,5130,200,184,55,0,0,0,54,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5160,199,184,56,0,0,0,54,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5190,198,184,57,0,0,0,54,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5220,197,185,56,0,0,0,54,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,5250,200,186,57,0,0,0,55,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5280,200,187,57,0,0,0,55,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5310,200,188,58,0,0,0,55,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,5340,200,189,59,0,0,0,56,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5370,200,190,60,0,0,0,57,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,5400,200,192,61,0,0,0,57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,5430,200,191,61,0,0,0,57,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,5460,199,192,62,0,0,0,57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5490,198,192,63,0,0,0,57,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5520,200,194,62,0,0,0,57,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5550,200,194,63,0,0,0,57,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5580,200,194,63,0,0,0,57,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
high_arrivals_rep001,5610,199,195,64,0,0,0,58,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5640,197,197,64,0,0,0,58,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5670,195,198,65,0,0,0,58,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5700,200,199,65,0,0,0,59,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep001,5730,200,200,66,0,0,0,59,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5760,200,200,66,0,0,0,59,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5790,200,200,67,0,1,0,59,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5820,200,200,68,0,1,0,59,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5850,200,200,69,0,2,0,59,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5880,200,200,69,0,1,0,59,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep001,5910,200,200,69,0,2,0,60,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5940,200,200,69,0,3,0,60,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,5970,200,200,71,0,3,0,60,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,6000,200,200,71,0,3,0,61,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,6030,200,200,71,0,3,0,61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,6060,200,200,71,0,2,0,62,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep001,6090,200,200,71,0,2,0,62,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
