run_id,t,Q0,Q1,Q2,Q3,Q4,Q5,completed,op_feed_util,scanner_util,m1_fixture_util,m2_cooling_slot_util,op_battery_monitor_util,m3_punch_util,op_maint_util,m4_module_util,op_sort_util,op_pack_util
high_arrivals_rep000,13770,200,200,146,0,0,0,151,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,13800,200,200,147,0,0,0,151,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,13830,200,200,146,0,0,0,151,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,13860,200,200,147,0,1,0,151,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,13890,200,200,147,0,0,0,151,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,13920,200,200,148,0,1,0,152,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,13950,200,200,148,0,1,0,152,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,13980,200,200,149,0,1,0,152,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14010,200,200,148,0,0,0,152,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,14040,200,200,148,0,1,0,153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14070,200,200,149,0,0,0,154,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14100,200,200,149,0,0,0,154,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,14130,200,200,149,0,0,0,155,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14160,200,200,150,0,0,0,155,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14190,200,200,149,0,0,0,155,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14220,200,200,149,0,0,0,155,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
high_arrivals_rep000,14250,200,200,151,0,0,0,156,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,14280,200,200,152,0,0,0,156,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,14310,200,200,152,0,0,0,156,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
high_arrivals_rep000,14340,200,200,152,0,0,0,156,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14370,200,200,151,0,0,0,156,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14400,200,200,152,0,1,0,156,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14430,200,200,152,1,0,0,156,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,14460,200,200,153,0,1,0,157,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14490,200,200,154,0,2,0,157,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14520,200,200,154,0,1,0,157,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
